Parecidas al insecto de salsa,"Suxin tia̱ꞌa kúúri,",Mixteco de Coicoyán de las Flores(jmx),Bichos
a sangre se pone muy rala,"te ndukuii niñi o ma,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
El Tifo y la tifoidea,kuēꞌē Quīji Tifo jíín tifoidea,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Lo que decimos que vamos a hacer, debemos hacerlo luego.","Ûni ká'an o, te sa'a o.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"lo quiebro como un toro, ","te jáꞌnùrí kuenta sndɨkɨ̀, ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
También tiene que darle mucha agua hervida porque tiene mucha sed a causa de la enfermedad.,"De suni skóꞌo kuāꞌā-ña-ji ndute jāá nsāā, chi yíchī ndasí-ji sáꞌá kuēꞌē.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
El come un plátano.,Jáá-dé ndika.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Casas con milpas,Veꞌe jíín itù ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Tomaremos agua hervida.,koꞌo ndúté njīso.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"También, cortan el zacate y después lo pizcan.",Ra saá tu xá’ntia-na ntáyo̱’o saá sákee-na.,Mixteco de Juxtlahuaca (vmc),Del maíz a la tortilla
"Cuando los niños se estiran, dicen que les salen manchas blancas en la cara.","Ore ka ndakuaa suchi lilikin ma, te ka kana koo mancha kuijin nuu i, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
encima del monte negro ,sikì yuku túún,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"como se indica en la página 32, donde dice: ""La | Medicina Sulfa"".","tá kúu nūū káchī página 32, nūū káꞌān “Tātān Sulfa"".",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
El conejo corrió y brincó mucho.,Xāan njinu-tī je nkāndava-tī.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Aparte es el del pozo, y aparte es el del río.",Sɨ́ɨn kúu sókóni te sɨ́ɨn  kúu yùtya.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Dicen que la caca de gato es el chocolate del catrín.,"Chocolati tee xtila kúu yi'vi vilu, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Así es la vida.,Sukan vee maa o ñuu ñayivi a.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Ayer salieron los pollitos del cascarón.,Nì tàꞌvì pilu iku.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
no vayas al monte ,mà kiꞌìnró yuku ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
vencejo,tilichi,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Va a tener mucho dinero porque tiene lunares en la cara y en el cuello, dicen.","Koo kua'a xu'un i chi ndee tiketnuu nuu i ji'in sukun i, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
porque el lazo no quiere ahorcar al hombre.,"chi ntuú kúnī yoꞌo skuéꞌne tēe ñúkuán, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Usted debe ser una buena persona.,Kava vii kava va'a ini ni.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"nos agarra de modo que nos enfermamos,",te tɨ́ɨn jà kúu kuꞌúyo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
La tierra fue perforada.,nì kààn ñunù.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
De vez en cuando ponga agua para que permanezca mojado.,De sanúú sanúú-ní kōsō-ní ndute tákua coo vixé.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Después véndese con un trapo blanco y limpio.,Ñúkuán de kasī-ní jíín iin saꞌma kuijín íyó ndoo.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Los niños deben tomar media pastilla tres veces al día.,Sūchí ñikín kúnī kokó-ji sava pastilla ūnī vuelta tá iin iin quīvī.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
muchos de ellos se fueron,kuānkoo kuaꞌā-de,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Buscó carne de res, pero no la encontró.",Nduku-dé kūñu xindīkī ko túu jíyo.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Tomamos un refresco, tomamos una copa, y estamos contentos.","Kájiꞌiyo ɨn refresku, kájiꞌiyo tíꞌì ndɨshrɨ̀ te kúu-­sɨɨ̀­-nìyo.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
no pegue usted,mà kaniní,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"y también lo toman,","te ka ji'i tna'a maa de,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"para que esté bien, para que ande bien con su trabajo, ",nakoovàꞌayi nakiꞌìnvàꞌayi jíín tiunyi,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Luego la pata empieza a moverse solita,Cha  kitsáá  tsaꞌa  ti  kanta  mii,Mixteco de San Juan Mixtepec (mix),Bichos
Allí estuvo en gran peligro cuando unos soldados llegaron para matarle.,Yūkán jīyo iin tnūndóꞌó sá jākoo soldado jā jinkaꞌni-dé Juárez.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Dicen que el cuique odia al mundo cuando grita.,"Jini u'vi kuikui ma ñuu ñayii mundo ma nú kúu yu'u ti, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Será año de hielo.,Kuià yuꞌà kuu.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
religiosa ,koo nduku kuii,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
—¿Cómo dices que me llamo?,—¿Na̱xa naní-i káchi-un?,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
La mamá del niño le prohibió comer chile porque estaba enfermo.,"Ni jasi ndee si'i i ma ja ma kaa i ya'a, kuechi ja ku'u i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
y no llegaré yo a mi casa esta tarde.,"de mā nēntá-nī veꞌe-nī jañíni mitán sāꞌá -tī, nkachī-ña.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"Sea poco o mucho lo que les van a regañar,",Visi na kaa xi kuun jin skunu ña'a de tnu'u,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La palma es infecciosa.,Kueñu'u ñuu.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"A veces come tierra, y cuando duerme rechina los dientes.","Iyú tá yájī-ji ñuꞌun, de íyó tá kíxīn-ji de skáꞌñī-ji nūꞌun-ji.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Si hay calentura alta y dolor de cabeza y le duele todo el cuerpo, esta enfermedad se llama gripe.","De tú yíꞌí ndasí quīji de kúꞌū xīnī-ní de yájī níí káꞌnú-ní, de kuēꞌē ñúkuán kúu gripe.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Cuando la Luna está inclinada, va a llover, dicen.","Ndakaa xiñi yoo, te kii savi, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"la abertura, el borde de la olla",yuꞌu kɨ̀sɨ ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Una mujer que está dando a luz,"In ña'a káku lulu,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
debemos darles té de ruda para que las arrojen.,"te sko'o o i té ruda ma, te kuun ti chii i. ",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
lagartija trepadora ,ndisavi,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"“Sí, vayan, si es que se van,","“Véè, kuáꞌán nú kìngoyoró ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
De esa manera cuidamos en la noche.,ityi uán nakukotoyo akuáa.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
No se debe tomar la Sulfa para esta enfermedad.,Ndūú vāꞌa jā kokó-ní tātān Sulfa jíín kuēꞌē yáꞌá.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
¿Qué hicieron con las muelas del Señor Gato?,¿Na ni kuu nu'u yoso i'ya tevilu?,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
"y se ve que está encinta, pero no eso sino que aquel animal está dentro de ella.","te ná'a ña ja sa'ya ña ñu'u, kovaa ñatuu vaa kiti yukan ñu'u ña'a.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"si me muero, se queda todo",nú nákúùrí te ndɨꞌɨ ndóo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
El perro es perro ladrón.,Sì-ina kuiꞌna nduú-si.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Luego la pata empieza a moverse solita,Cha  kitsáá  tsaꞌa  ti  kanta  mii,Mixteco de San Juan Mixtepec (mix),Bichos
y tal vez quiere pulque,te va kuní ndutya kuíjín,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
no se enoje usted,mà kiɨ̀tɨ­-ininí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Echelo en su bolsa.,Daquée-níà ini itni xi-ní,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Granos,NdIꞌyi,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"por que hablamos ambas lenguas, entra más rápido","jà kaꞌányo ndendúú yuꞌu, kɨ̀u yatyìkà",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Allí hay muchas pulgas.,kuàꞌà gá siòꞌò iá yukán.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
no permite que beba yo,tú jáꞌade jà koꞌoná,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si no da resultado, la persona tiene que tomar más purga.",De tú ndūú scứun de koꞌo nchivī jakū-kā purga.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Tiene dos coronillas y dicen que va a ser muy latoso.,"Uu ja'ñi i kúu, te loko kava ndee ini i, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
¿cómo te llamas?,¿Ndesa náníró? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Él está llamando al alma de ella porque está enferma.,Ndákana ni'ni de ña chi ku'u ña.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La mujer fué a donde estaba el zacate y le dió a la vaca. ,"De nī jēꞌēn-ña jōndē nūū íyó ndáyóꞌo, de nī nīꞌīn-ña, de nī jesiáꞌa-ña nūũ vaka.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Hay mucha mugre en su pie.,Yáꞌa ga iá ñuma sàꞌa-né.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Tiene mucha calentura y suda mucho.,De yíꞌí ndasí kaꞌni-ji de quéne tāān-ji.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
¡Montémonos en el animal!,jinyāvi-sán  estoy kansado,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"Siempre entierre la suciedad, especialmente de las personas enfermas.","kúni jā chiꞌ-ó jā téꞌén chījin ñuꞌun, de kánuú-kā jā chiꞌi yoꞌ-ō ndāká jā téꞌén nchivī kúꞌū.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Entonces se puede comer al medio dia.,De kuu kajī-ji xītā sava nduú.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
¿cómo se llama este pueblo?,¿Ndesa nání ñuù yàꞌá?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
no es bueno que perdamos,tú vàꞌa jà snáayo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
tampoco.,Je ndíjín suni túu.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
El muchacho es joven.,chii-té,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"Si somos gente buena, tendremos una larga vida.",Nuna kava vii kava va'a ini o chi kani koteku o ñuu ñayivi a.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
está empinada,itúú,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
La Chloromycetin es el mejor remedio para el tifo y la tifoidea.,chloromycetin kúu tātān váꞌa-kā jā táꞌān kuēꞌē tifo jíín tifoidea.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
encender el fuego,kokon ñuꞌù,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
está bien,kúu kuééni,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
y lo comen simplemente crudos con una tortilla.,tya chachi nɨyɨꞌɨ-yi chiꞌin-dɨ takwan-ni chiꞌin staa-yi.,Mixteco de Santiago Amoltepec (mbz),Bichos
¿dónde están estas casas?,¿ndéu ká­-íin veꞌe yàꞌá? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Ya no, porque no aprenden bien a hablar el castellano,","Tuká, tyi tú kákutùꞌa-­vàꞌa jà kaꞌàn Saꞌàn Stilá,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"No debe tardarse, porque el niñito se debilitará rápidamente.",Mã kúndetu-ña chi ñamā kuitá-ji.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Los Tlacotes o furúnculos,Taꞌa,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Ahí es que llegan a la Casa de la Lluvia.,Uán kúu jà tyaàkoyo veꞌe Sàu.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
—¿Cómo me voy a llamar?,—¿Na̱xa kunaní yu̱ꞌu̱?,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
Los árboles de plátano están en el terreno de riego.,Itu ndòꞌyò itá nùkuìꞌì.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
Entonces ponga la medicina Mercurio Amoniado.,Ñúkuán de chuꞌun-ní tātān Merkurio Amoniaco.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
La hirvió.,Nsīkuisó-ña-dé.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Deben disolverse poco a poco en la boca y así se alivia la garganta.,"kuéé ndute inī Yuꞌú-ní, de nduvāꞌa sūkūn-ní sāꞌá.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
estás más grande (de edad) que yo,ñaꞌnukàró nuùrí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¡Que estén siempre unidos!,¡Jín kukutu jín konu'ni i!,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Toba vive, todos están vivos, vive Toba y eso es que hace con nosotros ","te tyakú toba, ndɨꞌɨ káityakù, tyakú toba, te uán kúu jà sáꞌa jíínyo",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"No lo obsequiará, porque es muy mezquino.","Mà dakútáꞌvi-néà, vàchi diꞌndiá-nè.",Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"Es necesario que un médico examine a la persona enferma, y él dirá cómo se debe tomar la medicina.","De jíni ñúꞌún nandukú iin médiko nāsa sáꞌá kuēꞌē jíín nchivī kúꞌū, de kachī-dē nāsa koꞌo-ji tātān.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Dicen que, si el tecolote llora cerca de la casa, uno de nosotros va a morir o le va a pegar una enfermedad muy grave.","Nuna konda'yu tiñumi ma yatni nuu kaa ve'e o ma, te kûu in o, o koku'u xeen o, ka ka'an i. ",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Hay varias marcas de remedios que calman el dolor.,Iyó quéꞌén nūū marka tātān jā sāꞌá jā ndīko jā játū.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Y buscaron avispas,",te nìkandúkú timii,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
En la hora de la comida siempre tenemos que apartar un poco del guisado porque de repente puede llegar otra persona.,"Ore jaa o xita, ninii ja skendoo-ka o vala ndeyu na sanaa kenda-ka in-ka ñayii.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
los animales no obtuvieron nad,tú nìkaniꞌì-­kuɨtɨtɨ́ ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si pasamos cerca de donde está el arco iris, nos traga.","Nuna ya'a o yatni nuu iyo tikoya'nde ma, te kokon ña'a ti, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
el animal que anda en el cielo,Kɨtɨ jà jíka andɨ́u,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Después lávese el otro ojo con otro pedazo de algodón.,Núkuán de inkā pedazo kāchī nakete-ní inkā tīnūú-ní.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
una flor del monte,in ità yuku,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
aprendemos cómo escribiremos nuestra lengua,skuáꞌayo ndesa kityááyo yuꞌu mááyo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
venturilla,lasaa kua'a,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
está bien pues,yóó vaꞌàni,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Y retiemble en sus centros la tierra,Ta kidi ni'ini nda me'i noño'o yo'o,Mixteco de Tezoatlán (mxb),El Himno Nacional
y buscaron avispas,te nìkandúkú timii tɨndakà,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Dicen que los temazcales son peligrosos, y si una persona los apedrea, se va a enfermar.","Ñi'i ma chi ii, te nuna kua'a yuu ñayii, te koku'u i, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Este mecate sí es grueso,Ndee adisa yoꞌo yo.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"Cuando le vuelva el dolor, tome usted más medicina.",De tá ndijéꞌé tuku játū de kokó tuku-nÍ tātān.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
lo despedazan en su frijol,kɨɨn-yi chiꞌin-dɨ nu ntuti,Mixteco de Santiago Amoltepec (mbz),Bichos
La mujer dijo al marrano: ,De nkachī-ña nūū kiñī ñúkuán:,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"-Toro, bebo al agua, porque no quiere apagar al fuego.","—Stīkī, koꞌo-nú ndute ñúkuán, chi ntuú kúnī stáꞌvā ñuꞌūn,",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
